Participant.ID,Trial_No,Trial_type,Choice.prob
P012,21,Loss,0.998690178
P012,22,Loss,0.998501048
P012,23,Loss,0.999119714
P012,24,Loss,0.998964138
P012,25,Loss,0.998794896
P012,26,Loss,0.998612804
P012,27,Loss,0.99841888
P012,28,Loss,0.99907489
P012,29,Loss,0.998915176
P012,30,Loss,0.999348443
P012,1,Loss,0.5
P012,2,Loss,0.728645706
P012,3,Loss,0.870616081
P012,4,Loss,0.940520356
P012,5,Loss,0.947692846
P012,6,Loss,0.953623387
P012,7,Loss,0.978112354
P012,8,Loss,0.979429551
P012,9,Loss,0.98058476
P012,10,Loss,0.981601938
P012,11,Loss,0.982500918
P012,12,Loss,0.983298204
P012,13,Loss,0.991657612
P012,14,Loss,0.995642552
P012,15,Loss,0.997622334
P012,16,Loss,0.998647556
P012,17,Loss,0.999200062
P012,18,Loss,0.99950925
P012,19,Loss,0.999398377
P012,20,Loss,0.999272909
P012,21,Loss,0.999132863
P012,22,Loss,0.999471005
P012,23,Loss,0.999354894
P012,24,Loss,0.99922416
P012,25,Loss,0.999523018
P012,26,Loss,0.999414089
P012,27,Loss,0.999290583
P012,28,Loss,0.999152481
P012,29,Loss,0.999000041
P012,30,Loss,0.999396
P013,1,Win,0.5
P013,2,Win,0.318675838
P013,3,Win,0.508000163
P013,4,Win,0.325368483
P013,5,Win,0.188718311
P013,6,Win,0.103697356
P013,7,Win,0.213140333
P013,8,Win,0.379604793
P013,9,Win,0.226111299
P013,10,Win,0.396824088
P013,11,Win,0.588745839
P013,12,Win,0.397428424
P013,13,Win,0.589331142
P013,14,Win,0.751354995
P013,15,Win,0.57429896
P013,16,Win,0.74013419
P013,17,Win,0.853515891
P013,18,Win,0.920421045
P013,19,Win,0.957091902
P013,20,Win,0.901518134
P013,21,Win,0.795936397
P013,22,Win,0.632718836
P013,23,Win,0.440564141
P013,24,Win,0.27117368
P013,25,Win,0.153566307
P013,26,Win,0.08356447
P013,27,Win,0.177388181
P013,28,Win,0.329672594
P013,29,Win,0.191600974
P013,30,Win,0.105375785
P013,1,Win,0.5
P013,2,Win,0.318675838
P013,3,Win,0.184263557
P013,4,Win,0.339572129
P013,5,Win,0.530631275
P013,6,Win,0.706278093
P013,7,Win,0.520128909
P013,8,Win,0.697839339
P013,9,Win,0.826588616
P013,10,Win,0.905143836
P013,11,Win,0.948854974
P013,12,Win,0.972278856
P013,13,Win,0.933872392
P013,14,Win,0.964294814
P013,15,Win,0.980490323
P013,16,Win,0.952225009
P013,17,Win,0.974071334
P013,18,Win,0.937821403
P013,19,Win,0.966402386
P013,20,Win,0.981612253
P013,21,Win,0.989746744
P013,22,Win,0.973852855
P013,23,Win,0.985585823
P013,24,Win,0.991893434
P013,25,Win,0.979053655
P013,26,Win,0.988371057
P013,27,Win,0.993408208
P013,28,Win,0.996181032
P013,29,Win,0.997738526
P013,30,Win,0.993776244
P013,1,Win,0.5
P013,2,Win,0.318675838
P013,3,Win,0.184263557
P013,4,Win,0.101112046
P013,5,Win,0.208656613
P013,6,Win,0.115396877
P013,7,Win,0.233059548
P013,8,Win,0.130016549
P013,9,Win,0.2571391
P013,10,Win,0.144788646
P013,11,Win,0.280616341
P013,12,Win,0.464586108
P013,13,Win,0.289918315
P013,14,Win,0.475472411
P013,15,Win,0.660564334
P013,16,Win,0.801807819
P013,17,Win,0.890770063
P013,18,Win,0.777365418
P013,19,Win,0.876270815
P013,20,Win,0.75310998
P013,21,Win,0.86154239
P013,22,Win,0.924911229
P013,23,Win,0.838269105
P013,24,Win,0.911812503
P013,25,Win,0.952458718
P013,26,Win,0.974195618
P013,27,Win,0.985769022
P013,28,Win,0.964416601
P013,29,Win,0.980555137
P013,30,Win,0.952372682
P013,1,Loss,0.5
P013,2,Loss,0.83185368
P013,3,Loss,0.814004137
P013,4,Loss,0.802804973
P013,5,Loss,0.795962547
P013,6,Loss,0.791843468
P013,7,Loss,0.91583842
P013,8,Loss,0.952898562
P013,9,Loss,0.909470175
P013,10,Loss,0.869230472
P013,11,Loss,0.937986178
P013,12,Loss,0.894315063
P013,13,Loss,0.945772675
P013,14,Loss,0.963928566
P013,15,Loss,0.922111335
P013,16,Loss,0.955080872
P013,17,Loss,0.911856934
P013,18,Loss,0.951540928
P013,19,Loss,0.908010064
P013,20,Loss,0.868045164
P013,21,Loss,0.838128387
P013,22,Loss,0.928839247
P013,23,Loss,0.95748777
P013,24,Loss,0.968822371
P013,25,Loss,0.928268775
P013,26,Loss,0.885295923
P013,27,Loss,0.8505141
P013,28,Loss,0.932428988
P013,29,Loss,0.88908762
P013,30,Loss,0.944110917
P013,1,Loss,0.5
P013,2,Loss,0.83185368
P013,3,Loss,0.814004137
P013,4,Loss,0.802804973
P013,5,Loss,0.918872837
P013,6,Loss,0.953947281
P013,7,Loss,0.967295709
P013,8,Loss,0.973328887
P013,9,Loss,0.976365391
P013,10,Loss,0.938681434
P013,11,Loss,0.894983228
P013,12,Loss,0.857797816
P013,13,Loss,0.831070815
P013,14,Loss,0.926819258
P013,15,Loss,0.883997327
P013,16,Loss,0.942514155
P013,17,Loss,0.898727935
P013,18,Loss,0.947194336
P013,19,Loss,0.903453068
P013,20,Loss,0.948737397
P013,21,Loss,0.905051123
P013,22,Loss,0.949264453
P013,23,Loss,0.965342181
P013,24,Loss,0.972393742
P013,25,Loss,0.975878287
P013,26,Loss,0.977728938
P013,27,Loss,0.940714607
P013,28,Loss,0.961938137
P013,29,Loss,0.919714652
P013,30,Loss,0.954240485
P013,1,Loss,0.5
P013,2,Loss,0.83185368
P013,3,Loss,0.814004137
P013,4,Loss,0.921997377
P013,5,Loss,0.879755352
P013,6,Loss,0.846460155
P013,7,Loss,0.931247235
P013,8,Loss,0.888000484
P013,9,Loss,0.852521563
P013,10,Loss,0.827512627
P013,11,Loss,0.811244248
P013,12,Loss,0.801106514
P013,13,Loss,0.918401247
P013,14,Loss,0.876664674
P013,15,Loss,0.844231185
P013,16,Loss,0.930600384
P013,17,Loss,0.887408863
P013,18,Loss,0.943582068
P013,19,Loss,0.899790712
P013,20,Loss,0.861514478
P013,21,Loss,0.833607298
P013,22,Loss,0.927543295
P013,23,Loss,0.884644574
P013,24,Loss,0.850033502
P013,25,Loss,0.825851315
P013,26,Loss,0.81019447
P013,27,Loss,0.920931393
P013,28,Loss,0.878832946
P013,29,Loss,0.845792565
P013,30,Loss,0.931053288
P014,1,Win,0.5
P014,2,Win,0.14303773
P014,3,Win,0.528481284
P014,4,Win,0.869559398
P014,5,Win,0.972521893
P014,6,Win,0.824771644
P014,7,Win,0.962334706
P014,8,Win,0.776241554
P014,9,Win,0.950496482
P014,10,Win,0.726395962
P014,11,Win,0.937291492
P014,12,Win,0.98690696
P014,13,Win,0.905239655
P014,14,Win,0.980224998
P014,15,Win,0.995700675
P014,16,Win,0.9989815
P014,17,Win,0.999736151
P014,18,Win,0.99733444
P014,19,Win,0.999349768
P014,20,Win,0.9938174
P014,21,Win,0.998566919
P014,22,Win,0.999636636
P014,23,Win,0.996406167
P014,24,Win,0.970006396
P014,25,Win,0.993600708
P014,26,Win,0.998519711
P014,27,Win,0.999625428
P014,28,Win,0.996302821
P014,29,Win,0.999116069
P014,30,Win,0.991773273
P014,1,Win,0.5
P014,2,Win,0.85696227
P014,3,Win,0.969720069
P014,4,Win,0.993542124
P014,5,Win,0.998506963
P014,6,Win,0.986622844
P014,7,Win,0.99703246
P014,8,Win,0.974819791
P014,9,Win,0.99458722
P014,10,Win,0.956526374
P014,11,Win,0.990847377
P014,12,Win,0.997926377
P014,13,Win,0.981883252
P014,14,Win,0.996044061
P014,15,Win,0.999058097
P014,16,Win,0.999754789
P014,17,Win,0.999930482
P014,18,Win,0.999234083
P014,19,Win,0.999797984
P014,20,Win,0.997922995
P014,21,Win,0.999485437
P014,22,Win,0.999860822
P014,23,Win,0.99853387
P014,24,Win,0.999628787
P014,25,Win,0.999897494
P014,26,Win,0.999969282
P014,27,Win,0.99999006
P014,28,Win,0.999875973
P014,29,Win,0.99996328
P014,30,Win,0.999578522
P014,1,Win,0.5
P014,2,Win,0.14303773
P014,3,Win,0.030279931
P014,4,Win,0.006457876
P014,5,Win,0.001493037
P014,6,Win,0.013377156
P014,7,Win,0.00296754
P014,8,Win,0.025180209
P014,9,Win,0.163420608
P014,10,Win,0.564960702
P014,11,Win,0.884418873
P014,12,Win,0.97576936
P014,13,Win,0.841562127
P014,14,Win,0.966229162
P014,15,Win,0.992828461
P014,16,Win,0.944068073
P014,17,Win,0.988299063
P014,18,Win,0.913994969
P014,19,Win,0.982069257
P014,20,Win,0.996082645
P014,21,Win,0.999066727
P014,22,Win,0.991347367
P014,23,Win,0.998033345
P014,24,Win,0.999511116
P014,25,Win,0.995260159
P014,26,Win,0.998883746
P014,27,Win,0.999712491
P014,28,Win,0.99991931
P014,29,Win,0.999975448
P014,30,Win,0.999710832
P014,1,Loss,0.5
P014,2,Loss,0.584200437
P014,3,Loss,0.661549989
P014,4,Loss,0.729244256
P014,5,Loss,0.878909975
P014,6,Loss,0.905905966
P014,7,Loss,0.961543552
P014,8,Loss,0.984414063
P014,9,Loss,0.987449391
P014,10,Loss,0.989835691
P014,11,Loss,0.991721366
P014,12,Loss,0.996553489
P014,13,Loss,0.998532217
P014,14,Loss,0.998737255
P014,15,Loss,0.998908925
P014,16,Loss,0.999520185
P014,17,Loss,0.999783973
P014,18,Loss,0.999900473
P014,19,Loss,0.999907432
P014,20,Loss,0.999913724
P014,21,Loss,0.999919424
P014,22,Loss,0.999961801
P014,23,Loss,0.999963471
P014,24,Loss,0.999965022
P014,25,Loss,0.999983012
P014,26,Loss,0.999983368
P014,27,Loss,0.999983706
P014,28,Loss,0.999984028
P014,29,Loss,0.999984335
P014,30,Loss,0.999992212
P014,1,Loss,0.5
P014,2,Loss,0.734996449
P014,3,Loss,0.790930904
P014,4,Loss,0.909869144
P014,5,Loss,0.963209623
P014,6,Loss,0.970978886
P014,7,Loss,0.988208197
P014,8,Loss,0.990434267
P014,9,Loss,0.992196
P014,10,Loss,0.993597545
P014,11,Loss,0.994718392
P014,12,Loss,0.995619435
P014,13,Loss,0.9981464
P014,14,Loss,0.998416017
P014,15,Loss,0.998640277
P014,16,Loss,0.999405766
P014,17,Loss,0.999475235
P014,18,Loss,0.999764343
P014,19,Loss,0.999786237
P014,20,Loss,0.999805547
P014,21,Loss,0.999822626
P014,22,Loss,0.999917813
P014,23,Loss,0.999923134
P014,24,Loss,0.999927971
P014,25,Loss,0.999965742
P014,26,Loss,0.999967136
P014,27,Loss,0.999968435
P014,28,Loss,0.999969647
P014,29,Loss,0.999970779
P014,30,Loss,0.999985734
P014,1,Loss,0.5
P014,2,Loss,0.584200437
P014,3,Loss,0.661549989
P014,4,Loss,0.841692214
P014,5,Loss,0.876792802
P014,6,Loss,0.949095147
P014,7,Loss,0.960099706
P014,8,Loss,0.98383216
P014,9,Loss,0.986993203
P014,10,Loss,0.9946411
P014,11,Loss,0.995557145
P014,12,Loss,0.996297059
P014,13,Loss,0.998426066
P014,14,Loss,0.998648656
P014,15,Loss,0.998834653
P014,16,Loss,0.998990746
P014,17,Loss,0.999122291
P014,18,Loss,0.999611614
P014,19,Loss,0.999652765
P014,20,Loss,0.999842201
P014,21,Loss,0.999855186
P014,22,Loss,0.99986677
P014,23,Loss,0.999937754
P014,24,Loss,0.999941313
P014,25,Loss,0.999944573
P014,26,Loss,0.999947566
P014,27,Loss,0.999950316
P014,28,Loss,0.999976114
P014,29,Loss,0.999976845
P014,30,Loss,0.999988618
P015,1,Win,0.5
P015,2,Win,0.122831359
P015,3,Win,0.020369927
P015,4,Win,0.142869096
P015,5,Win,0.556676605
P015,6,Win,0.899055887
P015,7,Win,0.538832098
P015,8,Win,0.892533481
P015,9,Win,0.982356861
P015,10,Win,0.997172573
P015,11,Win,0.999527229
P015,12,Win,0.999916773
P015,13,Win,0.999213929
P015,14,Win,0.999863669
P015,15,Win,0.9999751
P015,16,Win,0.999756078
P015,17,Win,0.999956212
P015,18,Win,0.999578283
P015,19,Win,0.99992551
P015,20,Win,0.999986148
P015,21,Win,0.999997292
P015,22,Win,0.999971647
P015,23,Win,0.999994574
P015,24,Win,0.999998909
P015,25,Win,0.999988264
P015,26,Win,0.999997694
P015,27,Win,0.999999524
P015,28,Win,0.999999897
P015,29,Win,0.999999977
P015,30,Win,0.999999719
P015,1,Win,0.5
P015,2,Win,0.122831359
P015,3,Win,0.020369927
P015,4,Win,0.142869096
P015,5,Win,0.556676605
P015,6,Win,0.899055887
P015,7,Win,0.538832098
P015,8,Win,0.892533481
P015,9,Win,0.982356861
P015,10,Win,0.997172573
P015,11,Win,0.999527229
P015,12,Win,0.999916773
P015,13,Win,0.999213929
P015,14,Win,0.999863669
P015,15,Win,0.9999751
P015,16,Win,0.999756078
P015,17,Win,0.999956212
P015,18,Win,0.999578283
P015,19,Win,0.99992551
P015,20,Win,0.999986148
P015,21,Win,0.999997292
P015,22,Win,0.999971647
P015,23,Win,0.999994574
P015,24,Win,0.999998909
P015,25,Win,0.999988264
P015,26,Win,0.999997694
P015,27,Win,0.999999524
P015,28,Win,0.999999897
P015,29,Win,0.999999977
P015,30,Win,0.999999719
P015,1,Win,0.5
P015,2,Win,0.877168641
P015,3,Win,0.979630073
P015,4,Win,0.996742186
P015,5,Win,0.999457373
P015,6,Win,0.995171212
P015,7,Win,0.999204083
P015,8,Win,0.993011181
P015,9,Win,0.998858679
P015,10,Win,0.99011109
P015,11,Win,0.998397911
P015,12,Win,0.999727807
P015,13,Win,0.997522208
P015,14,Win,0.999584174
P015,15,Win,0.99992652
P015,16,Win,0.99998633
P015,17,Win,0.999997326
P015,18,Win,0.999971998
P015,19,Win,0.999994639
P015,20,Win,0.99994501
P015,21,Win,0.999989681
P015,22,Win,0.999997965
P015,23,Win,0.99997851
P015,24,Win,0.999995853
P015,25,Win,0.999999159
P015,26,Win,0.999999821
P015,27,Win,0.99999996
P015,28,Win,0.999999528
P015,29,Win,0.999999898
P015,30,Win,0.999998821
P015,1,Loss,0.5
P015,2,Loss,0.656343861
P015,3,Loss,0.69919563
P015,4,Loss,0.737700824
P015,5,Loss,0.771881121
P015,6,Loss,0.861730099
P015,7,Loss,0.879845581
P015,8,Loss,0.929482507
P015,9,Loss,0.938063766
P015,10,Loss,0.963871833
P015,11,Loss,0.967762267
P015,12,Loss,0.971148068
P015,13,Loss,0.983021974
P015,14,Loss,0.984535435
P015,15,Loss,0.985876646
P015,16,Loss,0.987068131
P015,17,Loss,0.988129162
P015,18,Loss,0.992876419
P015,19,Loss,0.995667739
P015,20,Loss,0.997328847
P015,21,Loss,0.997431893
P015,22,Loss,0.997528082
P015,23,Loss,0.998451285
P015,24,Loss,0.998486735
P015,25,Loss,0.998520355
P015,26,Loss,0.998552262
P015,27,Loss,0.998582562
P015,28,Loss,0.999097465
P015,29,Loss,0.999103848
P015,30,Loss,0.999109998
P015,1,Loss,0.5
P015,2,Loss,0.656343861
P015,3,Loss,0.69919563
P015,4,Loss,0.812359456
P015,5,Loss,0.837193098
P015,6,Loss,0.903419207
P015,7,Loss,0.943551367
P015,8,Loss,0.967059543
P015,9,Loss,0.980659749
P015,10,Loss,0.988527394
P015,11,Loss,0.993109477
P015,12,Loss,0.995805699
P015,13,Loss,0.997411551
P015,14,Loss,0.997509084
P015,15,Loss,0.99760021
P015,16,Loss,0.997685444
P015,17,Loss,0.997765253
P015,18,Loss,0.998595791
P015,19,Loss,0.998623932
P015,20,Loss,0.999123047
P015,21,Loss,0.999128504
P015,22,Loss,0.999133766
P015,23,Loss,0.999440402
P015,24,Loss,0.999436401
P015,25,Loss,0.999432491
P015,26,Loss,0.999428671
P015,27,Loss,0.999424941
P015,28,Loss,0.999623985
P015,29,Loss,0.999616789
P015,30,Loss,0.999746401
P015,1,Loss,0.5
P015,2,Loss,0.553712217
P015,3,Loss,0.604665749
P015,4,Loss,0.65203137
P015,5,Loss,0.778394891
P015,6,Loss,0.86599427
P015,7,Loss,0.921109131
P015,8,Loss,0.953973945
P015,9,Loss,0.959179912
P015,10,Loss,0.963688941
P015,11,Loss,0.967603295
P015,12,Loss,0.971009551
P015,13,Loss,0.982941922
P015,14,Loss,0.984464584
P015,15,Loss,0.985813784
P015,16,Loss,0.991524262
P015,17,Loss,0.992123892
P015,18,Loss,0.995222996
P015,19,Loss,0.995485601
P015,20,Loss,0.995726645
P015,21,Loss,0.995948258
P015,22,Loss,0.997497088
P015,23,Loss,0.997588996
P015,24,Loss,0.99767495
P015,25,Loss,0.998540722
P015,26,Loss,0.998571601
P015,27,Loss,0.998600937
P015,28,Loss,0.998628826
P015,29,Loss,0.998655353
P015,30,Loss,0.999142491
P016,1,Win,0.5
P016,2,Win,0.955169711
P016,3,Win,0.997558843
P016,4,Win,0.99985879
P016,5,Win,0.99999101
P016,6,Win,0.999714461
P016,7,Win,0.999982253
P016,8,Win,0.99944952
P016,9,Win,0.985037991
P016,10,Win,0.727941375
P016,11,Win,0.98217855
P016,12,Win,0.999023472
P016,13,Win,0.974250372
P016,14,Win,0.998596441
P016,15,Win,0.999917329
P016,16,Win,0.999994639
P016,17,Win,0.999999618
P016,18,Win,0.999986476
P016,19,Win,0.999999067
P016,20,Win,0.999967951
P016,21,Win,0.999997853
P016,22,Win,0.999999842
P016,23,Win,0.999994238
P016,24,Win,0.999999591
P016,25,Win,0.999999968
P016,26,Win,0.999999997
P016,27,Win,1
P016,28,Win,0.999999989
P016,29,Win,0.999999999
P016,30,Win,0.999999956
P016,1,Win,0.5
P016,2,Win,0.955169711
P016,3,Win,0.473731474
P016,4,Win,0.950614415
P016,5,Win,0.997308001
P016,6,Win,0.999844767
P016,7,Win,0.995547766
P016,8,Win,0.99974726
P016,9,Win,0.999984226
P016,10,Win,0.999998917
P016,11,Win,0.999999919
P016,12,Win,0.999999993
P016,13,Win,0.999999727
P016,14,Win,0.999999978
P016,15,Win,0.999999998
P016,16,Win,0.999999921
P016,17,Win,0.999999994
P016,18,Win,0.999999735
P016,19,Win,0.999999979
P016,20,Win,0.999999998
P016,21,Win,1
P016,22,Win,0.999999992
P016,23,Win,0.999999999
P016,24,Win,1
P016,25,Win,0.999999997
P016,26,Win,1
P016,27,Win,1
P016,28,Win,1
P016,29,Win,1
P016,30,Win,1
P016,1,Win,0.5
P016,2,Win,0.044830289
P016,3,Win,0.526268526
P016,4,Win,0.049385585
P016,5,Win,0.002691999
P016,6,Win,0.000155233
P016,7,Win,0.004452234
P016,8,Win,0.00025274
P016,9,Win,1.58E-05
P016,10,Win,1.08E-06
P016,11,Win,8.15E-08
P016,12,Win,6.70E-09
P016,13,Win,2.73E-07
P016,14,Win,2.15E-08
P016,15,Win,1.85E-09
P016,16,Win,7.89E-08
P016,17,Win,6.49E-09
P016,18,Win,2.65E-07
P016,19,Win,2.09E-08
P016,20,Win,1.80E-09
P016,21,Win,1.69E-10
P016,22,Win,7.80E-09
P016,23,Win,6.96E-10
P016,24,Win,6.74E-11
P016,25,Win,3.21E-09
P016,26,Win,2.96E-10
P016,27,Win,2.95E-11
P016,28,Win,3.19E-12
P016,29,Win,3.72E-13
P016,30,Win,2.12E-11
P016,1,Loss,0.5
P016,2,Loss,0.887801824
P016,3,Loss,0.971332173
P016,4,Loss,0.959555715
P016,5,Loss,0.948631055
P016,6,Loss,0.939335312
P016,7,Loss,0.981923922
P016,8,Loss,0.992441027
P016,9,Loss,0.995921543
P016,10,Loss,0.989597646
P016,11,Loss,0.980012093
P016,12,Loss,0.968518965
P016,13,Loss,0.988767787
P016,14,Loss,0.978914935
P016,15,Loss,0.991565959
P016,16,Loss,0.995593719
P016,17,Loss,0.989020382
P016,18,Loss,0.99469106
P016,19,Loss,0.987494475
P016,20,Loss,0.977278684
P016,21,Loss,0.965586756
P016,22,Loss,0.988025435
P016,23,Loss,0.977954445
P016,24,Loss,0.99129399
P016,25,Loss,0.995493868
P016,26,Loss,0.988847185
P016,27,Loss,0.994631971
P016,28,Loss,0.987397481
P016,29,Loss,0.9771562
P016,30,Loss,0.9910704
P016,1,Loss,0.5
P016,2,Loss,0.665854341
P016,3,Loss,0.927793931
P016,4,Loss,0.923068293
P016,5,Loss,0.919577506
P016,6,Loss,0.977724538
P016,7,Loss,0.96605731
P016,8,Loss,0.988143444
P016,9,Loss,0.978105878
P016,10,Loss,0.991336653
P016,11,Loss,0.995509471
P016,12,Loss,0.988874171
P016,13,Loss,0.994641161
P016,14,Loss,0.996799922
P016,15,Loss,0.991219702
P016,16,Loss,0.995466751
P016,17,Loss,0.988800352
P016,18,Loss,0.994616038
P016,19,Loss,0.987371383
P016,20,Loss,0.977123293
P016,21,Loss,0.991061229
P016,22,Loss,0.982015468
P016,23,Loss,0.970746893
P016,24,Loss,0.958983945
P016,25,Loss,0.94812731
P016,26,Loss,0.938921712
P016,27,Loss,0.931556569
P016,28,Loss,0.980242132
P016,29,Loss,0.968771177
P016,30,Loss,0.988832449
P016,1,Loss,0.5
P016,2,Loss,0.887801824
P016,3,Loss,0.971332173
P016,4,Loss,0.959555715
P016,5,Loss,0.948631055
P016,6,Loss,0.983996243
P016,7,Loss,0.973026174
P016,8,Loss,0.989945053
P016,9,Loss,0.980479332
P016,10,Loss,0.992016298
P016,11,Loss,0.983377291
P016,12,Loss,0.972305074
P016,13,Loss,0.989753434
P016,14,Loss,0.980221015
P016,15,Loss,0.968747987
P016,16,Loss,0.957056863
P016,17,Loss,0.946444762
P016,18,Loss,0.983501828
P016,19,Loss,0.972449491
P016,20,Loss,0.989791704
P016,21,Loss,0.980272486
P016,22,Loss,0.968804524
P016,23,Loss,0.988841009
P016,24,Loss,0.979010715
P016,25,Loss,0.967431268
P016,26,Loss,0.955807955
P016,27,Loss,0.945366403
P016,28,Loss,0.983259648
P016,29,Loss,0.972168958
P016,30,Loss,0.989717413
P017,1,Win,0.5
P017,2,Win,0.516544518
P017,3,Win,0.496759712
P017,4,Win,0.513941018
P017,5,Win,0.527736555
P017,6,Win,0.505778289
P017,7,Win,0.488098888
P017,8,Win,0.506977233
P017,9,Win,0.489062752
P017,10,Win,0.474673818
P017,11,Win,0.46313131
P017,12,Win,0.453876632
P017,13,Win,0.479363381
P017,14,Win,0.499944826
P017,15,Win,0.483411158
P017,16,Win,0.470139105
P017,17,Win,0.459495171
P017,18,Win,0.483909943
P017,19,Win,0.470539252
P017,20,Win,0.492830768
P017,21,Win,0.47769824
P017,22,Win,0.465556735
P017,23,Win,0.455821181
P017,24,Win,0.448015758
P017,25,Win,0.441756856
P017,26,Win,0.436736641
P017,27,Win,0.46545414
P017,28,Win,0.4887258
P017,29,Win,0.507481572
P017,30,Win,0.489468247
P017,1,Win,0.5
P017,2,Win,0.483455482
P017,3,Win,0.503240288
P017,4,Win,0.486058982
P017,5,Win,0.472263445
P017,6,Win,0.494221711
P017,7,Win,0.511901112
P017,8,Win,0.493022767
P017,9,Win,0.477852374
P017,10,Win,0.46568035
P017,11,Win,0.455920289
P017,12,Win,0.448095221
P017,13,Win,0.441820583
P017,14,Win,0.469586434
P017,15,Win,0.492061915
P017,16,Win,0.47708104
P017,17,Win,0.498105847
P017,18,Win,0.481933992
P017,19,Win,0.502015248
P017,20,Win,0.485074579
P017,21,Win,0.47147362
P017,22,Win,0.493584599
P017,23,Win,0.478303421
P017,24,Win,0.499090859
P017,25,Win,0.515814138
P017,26,Win,0.496171742
P017,27,Win,0.513468494
P017,28,Win,0.527357412
P017,29,Win,0.505472487
P017,30,Win,0.487853068
P017,1,Win,0.5
P017,2,Win,0.516544518
P017,3,Win,0.529825337
P017,4,Win,0.507463411
P017,5,Win,0.522537919
P017,6,Win,0.501587082
P017,7,Win,0.517819372
P017,8,Win,0.530848028
P017,9,Win,0.50828871
P017,10,Win,0.523200413
P017,11,Win,0.50212098
P017,12,Win,0.485159536
P017,13,Win,0.471541783
P017,14,Win,0.493639586
P017,15,Win,0.478347566
P017,16,Win,0.466077499
P017,17,Win,0.456238701
P017,18,Win,0.448350517
P017,19,Win,0.442025322
P017,20,Win,0.436952009
P017,21,Win,0.432881467
P017,22,Win,0.462316579
P017,23,Win,0.453223436
P017,24,Win,0.478834423
P017,25,Win,0.466467971
P017,26,Win,0.489544549
P017,27,Win,0.475060485
P017,28,Win,0.463441381
P017,29,Win,0.487099832
P017,30,Win,0.506173421
P017,1,Loss,0.5
P017,2,Loss,0.583421276
P017,3,Loss,0.64876715
P017,4,Loss,0.649426321
P017,5,Loss,0.649967561
P017,6,Loss,0.650412032
P017,7,Loss,0.650777077
P017,8,Loss,0.700217193
P017,9,Loss,0.737679737
P017,10,Loss,0.766108787
P017,11,Loss,0.747863079
P017,12,Loss,0.732180559
P017,13,Loss,0.718839955
P017,14,Loss,0.751796094
P017,15,Loss,0.735545557
P017,16,Loss,0.721692544
P017,17,Loss,0.753960669
P017,18,Loss,0.778519568
P017,19,Loss,0.797349757
P017,20,Loss,0.811909373
P017,21,Loss,0.788189329
P017,22,Loss,0.767113447
P017,23,Loss,0.748732161
P017,24,Loss,0.732923427
P017,25,Loss,0.719469257
P017,26,Loss,0.708109262
P017,27,Loss,0.69857483
P017,28,Loss,0.736435656
P017,29,Loss,0.722447978
P017,30,Loss,0.710617716
P017,1,Loss,0.5
P017,2,Loss,0.528040055
P017,3,Loss,0.605658148
P017,4,Loss,0.61417242
P017,5,Loss,0.672353573
P017,6,Loss,0.716576364
P017,7,Loss,0.750078979
P017,8,Loss,0.775556206
P017,9,Loss,0.756060316
P017,10,Loss,0.780123765
P017,11,Loss,0.760044032
P017,12,Loss,0.783170079
P017,13,Loss,0.762708771
P017,14,Loss,0.744926374
P017,15,Loss,0.771627047
P017,16,Loss,0.752644295
P017,17,Loss,0.736272333
P017,18,Loss,0.765038011
P017,19,Loss,0.786994106
P017,20,Loss,0.766062945
P017,21,Loss,0.747823438
P017,22,Loss,0.773835625
P017,23,Loss,0.793746102
P017,24,Loss,0.809113191
P017,25,Loss,0.785680845
P017,26,Loss,0.80287249
P017,27,Loss,0.780106339
P017,28,Loss,0.798572058
P017,29,Loss,0.776283629
P017,30,Loss,0.795628699
P017,1,Loss,0.5
P017,2,Loss,0.583421276
P017,3,Loss,0.596058423
P017,4,Loss,0.658484429
P017,5,Loss,0.706064499
P017,6,Loss,0.742109898
P017,7,Loss,0.769481307
P017,8,Loss,0.790401667
P017,9,Loss,0.769060643
P017,10,Loss,0.750418335
P017,11,Loss,0.73436585
P017,12,Loss,0.763587981
P017,13,Loss,0.74568512
P017,14,Loss,0.730320606
P017,15,Loss,0.717265437
P017,16,Loss,0.75060165
P017,17,Loss,0.734522755
P017,18,Loss,0.7637073
P017,19,Loss,0.745788126
P017,20,Loss,0.730408517
P017,21,Loss,0.717339822
P017,22,Loss,0.750658074
P017,23,Loss,0.77599811
P017,24,Loss,0.756445132
P017,25,Loss,0.780417878
P017,26,Loss,0.760301029
P017,27,Loss,0.783366724
P017,28,Loss,0.801086042
P017,29,Loss,0.81481388
P017,30,Loss,0.790802309
P018,1,Win,0.5
P018,2,Win,0.677275948
P018,3,Win,0.49487365
P018,4,Win,0.318381445
P018,5,Win,0.500279708
P018,6,Win,0.677513684
P018,7,Win,0.495138071
P018,8,Win,0.673128878
P018,9,Win,0.809022175
P018,10,Win,0.659810872
P018,11,Win,0.475730313
P018,12,Win,0.656292073
P018,13,Win,0.47193943
P018,14,Win,0.652949401
P018,15,Win,0.795080533
P018,16,Win,0.640385764
P018,17,Win,0.786231455
P018,18,Win,0.881593903
P018,19,Win,0.936633443
P018,20,Win,0.966435008
P018,21,Win,0.98216261
P018,22,Win,0.959155951
P018,23,Win,0.978337265
P018,24,Win,0.988412104
P018,25,Win,0.972929408
P018,26,Win,0.985572113
P018,27,Win,0.966622555
P018,28,Win,0.982261096
