"","rt","response","subj_idx","condition","correct","stim","Allocation"
"3546",0.524121728001774,"0","P023","1-back",1,"0","ACTIVE"
"3547",0.398458401472453,"0","P023","1-back",1,"0","ACTIVE"
"3548",0.411324961107312,"0","P023","1-back",1,"0","ACTIVE"
"3549",0.385383147851826,"1","P023","1-back",1,"1","ACTIVE"
"3550",0.35240389968385,"1","P023","1-back",1,"1","ACTIVE"
"3551",0.380963873856672,"0","P023","1-back",1,"0","ACTIVE"
"3552",0.635553741969488,"0","P023","1-back",1,"0","ACTIVE"
"3553",0.451897746788745,"1","P023","1-back",1,"1","ACTIVE"
"3554",0.782098907886393,"0","P023","3-back",1,"0","ACTIVE"
"3555",0.709378850806388,"0","P023","3-back",1,"0","ACTIVE"
"3556",0.60718846591044,"0","P023","3-back",1,"0","ACTIVE"
"3557",0.43586905338816,"0","P023","3-back",0,"1","ACTIVE"
"3558",0.953272452330566,"0","P023","3-back",1,"0","ACTIVE"
"3559",0.732882894368231,"0","P023","3-back",1,"0","ACTIVE"
"3560",1.38295812995057,"1","P023","3-back",1,"1","ACTIVE"
"3561",0.852153218085732,"0","P023","3-back",0,"1","ACTIVE"
"3562",0.53518406436342,"0","P023","3-back",1,"0","ACTIVE"
"3563",0.477577992769511,"0","P023","3-back",1,"0","ACTIVE"
"3564",0.702909337236633,"1","P023","3-back",0,"0","ACTIVE"
"3565",0.82781937488835,"1","P023","3-back",1,"1","ACTIVE"
"3566",0.645595623835106,"0","P023","1-back",1,"0","ACTIVE"
"3567",0.667459351327125,"0","P023","2-back",1,"0","ACTIVE"
"3568",0.529814004206855,"0","P023","2-back",1,"0","ACTIVE"
"3569",0.458571600076539,"0","P023","2-back",1,"0","ACTIVE"
"3570",0.452215297551447,"0","P023","2-back",1,"0","ACTIVE"
"3571",0.383735678336961,"1","P023","2-back",1,"1","ACTIVE"
"3572",0.343440321918024,"1","P023","2-back",1,"1","ACTIVE"
"3573",0.436951089719514,"0","P023","2-back",1,"0","ACTIVE"
"3574",0.41524722617396,"0","P023","2-back",1,"0","ACTIVE"
"3575",0.873410768857866,"0","P023","0-back",1,"0","ACTIVE"
"3576",0.358368628847529,"1","P023","0-back",1,"1","ACTIVE"
"3577",0.424948230825976,"0","P023","0-back",1,"0","ACTIVE"
"3578",0.417544104097033,"0","P023","0-back",1,"0","ACTIVE"
"3579",0.469975124669872,"0","P023","0-back",1,"0","ACTIVE"
"3580",0.67902896025771,"0","P023","0-back",1,"0","ACTIVE"
"3581",0.401425526106323,"0","P023","0-back",1,"0","ACTIVE"
"3582",0.359476168767287,"0","P023","1-back",1,"0","ACTIVE"
"3583",0.446849591662613,"0","P023","1-back",1,"0","ACTIVE"
"3584",0.749509366967686,"0","P023","1-back",1,"0","ACTIVE"
"3585",0.442928570671938,"0","P023","1-back",1,"0","ACTIVE"
"3586",0.381603018631722,"1","P023","1-back",1,"1","ACTIVE"
"3587",0.504176678896329,"0","P023","2-back",1,"0","ACTIVE"
"3588",0.551567008809798,"0","P023","2-back",1,"0","ACTIVE"
"3589",0.698378718312597,"0","P023","2-back",1,"0","ACTIVE"
"3590",0.366685908400541,"1","P023","2-back",1,"1","ACTIVE"
"3591",0.35081334671122,"0","P023","2-back",1,"0","ACTIVE"
"3592",0.356689746378834,"0","P023","2-back",1,"0","ACTIVE"
"3593",0.434207276979578,"0","P023","2-back",1,"0","ACTIVE"
"3594",0.425874757482234,"0","P023","2-back",1,"0","ACTIVE"
"3595",0.432673018509377,"0","P023","2-back",1,"0","ACTIVE"
"3596",0.28754890001801,"1","P023","2-back",1,"1","ACTIVE"
"3597",0.957313526792859,"0","P023","3-back",1,"0","ACTIVE"
"3598",0.599514996421931,"0","P023","3-back",1,"0","ACTIVE"
"3599",0.372363877711905,"0","P023","3-back",1,"0","ACTIVE"
"3600",0.704030562006665,"1","P023","3-back",1,"1","ACTIVE"
"3601",0.509692918149085,"0","P023","3-back",1,"0","ACTIVE"
"3602",0.479292331441684,"0","P023","2-back",1,"0","ACTIVE"
"3603",0.612831290040049,"0","P023","2-back",1,"0","ACTIVE"
"3604",0.552392454173969,"1","P023","3-back",0,"0","ACTIVE"
"3605",0.556449390620401,"0","P023","1-back",1,"0","ACTIVE"
"3606",0.60711040005117,"0","P023","2-back",1,"0","ACTIVE"
"3607",0.594239175126859,"0","P023","2-back",1,"0","ACTIVE"
"3608",0.686805377150449,"0","P023","0-back",1,"0","ACTIVE"
"3609",0.583170618374425,"0","P023","0-back",1,"0","ACTIVE"
"3610",0.503391044010641,"0","P023","0-back",1,"0","ACTIVE"
"3611",0.298738132278231,"1","P023","0-back",1,"1","ACTIVE"
"3612",0.38919655614518,"0","P023","0-back",1,"0","ACTIVE"
"3613",0.408920470486919,"0","P023","0-back",1,"0","ACTIVE"
"3614",0.259484690697718,"1","P023","0-back",1,"1","ACTIVE"
"3615",0.486906707257731,"0","P023","0-back",1,"0","ACTIVE"
"3616",0.565932370707742,"0","P023","0-back",1,"0","ACTIVE"
"3617",0.420697218305577,"1","P023","0-back",1,"1","ACTIVE"
"3618",1.22841914460878,"0","P023","1-back",1,"0","ACTIVE"
"3619",0.589727839404077,"0","P023","1-back",1,"0","ACTIVE"
"3620",0.407614500218187,"0","P023","1-back",1,"0","ACTIVE"
"3621",0.346860290726909,"1","P023","1-back",1,"1","ACTIVE"
"3622",0.387904581752082,"0","P023","1-back",1,"0","ACTIVE"
"3623",0.478605911732302,"0","P023","0-back",1,"0","ACTIVE"
"3624",0.435252924045926,"0","P023","0-back",1,"0","ACTIVE"
"3625",0.343698779000988,"1","P023","0-back",1,"1","ACTIVE"
"3626",0.544388060090569,"0","P023","0-back",1,"0","ACTIVE"
"3627",1.28805399544581,"0","P023","3-back",1,"0","ACTIVE"
"3628",0.569463995467231,"0","P023","3-back",1,"0","ACTIVE"
"3629",0.461674640166166,"0","P023","3-back",1,"0","ACTIVE"
"3630",0.787561340792308,"0","P023","3-back",1,"0","ACTIVE"
"3631",0.469168651488872,"1","P023","3-back",1,"1","ACTIVE"
"3632",0.489819092483231,"0","P023","3-back",1,"0","ACTIVE"
"3633",0.532762778693723,"1","P023","3-back",1,"1","ACTIVE"
"3634",0.508657223705086,"0","P023","3-back",1,"0","ACTIVE"
"3635",0.662994979524228,"0","P023","3-back",0,"1","ACTIVE"
"3636",0.722622676916217,"0","P023","3-back",1,"0","ACTIVE"
"3637",0.314797305578395,"0","P023","2-back",1,"0","ACTIVE"
"3638",0.992854019335937,"0","P023","2-back",1,"0","ACTIVE"
"3639",0.663591514643485,"1","P023","2-back",1,"1","ACTIVE"
"3640",0.400224680379324,"0","P023","2-back",1,"0","ACTIVE"
"3641",0.638898755110858,"0","P023","2-back",1,"0","ACTIVE"
"3642",0.546867506378476,"0","P023","1-back",1,"0","ACTIVE"
"3643",0.481297162197734,"0","P023","1-back",1,"0","ACTIVE"
"3644",0.322820049801521,"1","P023","1-back",1,"1","ACTIVE"
"3645",0.548242522938381,"0","P023","2-back",1,"0","ACTIVE"
"3646",0.497815089041978,"1","P023","2-back",1,"1","ACTIVE"
"3647",0.51930901452215,"1","P023","2-back",1,"1","ACTIVE"
"3648",0.359380374800821,"0","P023","3-back",1,"0","ACTIVE"
"3649",0.68525339057669,"0","P023","3-back",1,"0","ACTIVE"
"3650",0.761906598399946,"0","P023","3-back",1,"0","ACTIVE"
"3651",0.594851572233893,"0","P023","3-back",1,"0","ACTIVE"
"3652",0.557704664730409,"0","P023","3-back",1,"0","ACTIVE"
"3653",0.703459841490258,"0","P023","3-back",1,"0","ACTIVE"
"3654",0.581915344264416,"0","P023","3-back",1,"0","ACTIVE"
"3655",0.516142837506777,"1","P023","3-back",1,"1","ACTIVE"
"3656",0.831758123978943,"0","P023","3-back",1,"0","ACTIVE"
"3657",0.393197820125351,"1","P023","3-back",1,"1","ACTIVE"
"3658",0.895983309455914,"1","P023","0-back",1,"1","ACTIVE"
"3659",0.458651843069674,"0","P023","0-back",1,"0","ACTIVE"
"3660",0.485582697870996,"0","P023","0-back",1,"0","ACTIVE"
"3661",0.447785137876053,"0","P023","0-back",1,"0","ACTIVE"
"3662",0.42979671152716,"0","P023","0-back",1,"0","ACTIVE"
"3663",0.657932828529738,"0","P023","2-back",1,"0","ACTIVE"
"3664",0.311422745591699,"1","P023","2-back",1,"1","ACTIVE"
"3665",0.373203940987878,"0","P023","1-back",1,"0","ACTIVE"
"3666",0.426621514950966,"0","P023","0-back",1,"0","ACTIVE"
"3667",0.478785680916189,"1","P023","0-back",1,"1","ACTIVE"
"3668",0.436933672634041,"0","P023","2-back",1,"0","ACTIVE"
"3669",0.703407279223029,"0","P023","2-back",1,"0","ACTIVE"
"3670",0.562972710540635,"0","P023","2-back",1,"0","ACTIVE"
"3671",0.521212452964392,"0","P023","2-back",1,"0","ACTIVE"
"3672",0.918027739193349,"0","P023","2-back",1,"0","ACTIVE"
"3673",0.337353984188667,"1","P023","2-back",1,"1","ACTIVE"
"3674",0.527208595081902,"1","P023","2-back",1,"1","ACTIVE"
"3675",0.410562652672525,"0","P023","2-back",1,"0","ACTIVE"
"3676",0.442917062959168,"0","P023","1-back",1,"0","ACTIVE"
"3677",0.453051317574136,"0","P023","1-back",1,"0","ACTIVE"
"3678",0.480447457324772,"0","P023","1-back",1,"0","ACTIVE"
"3679",0.578860201156203,"1","P023","1-back",1,"1","ACTIVE"
"3680",0.557252131573478,"0","P023","1-back",1,"0","ACTIVE"
"3681",NA,NA,"P024","1-back",0,"0","PLACEBO"
"3682",0.962557223334443,"0","P024","1-back",1,"0","PLACEBO"
"3683",0.859024779700121,"0","P024","1-back",1,"0","PLACEBO"
"3684",0.93638665448816,"0","P024","2-back",1,"0","PLACEBO"
"3685",0.820542893514357,"0","P024","2-back",1,"0","PLACEBO"
"3686",1.13789334773901,"0","P024","2-back",1,"0","PLACEBO"
"3687",1.07404176281125,"0","P024","2-back",1,"0","PLACEBO"
"3688",1.38680875190767,"0","P024","2-back",1,"0","PLACEBO"
"3689",0.861260062582005,"1","P024","2-back",1,"1","PLACEBO"
"3690",1.11426721318639,"1","P024","2-back",1,"1","PLACEBO"
"3691",1.4741219431271,"0","P024","2-back",1,"0","PLACEBO"
"3692",1.39382935028698,"0","P024","2-back",1,"0","PLACEBO"
"3693",0.598157905456901,"0","P024","0-back",1,"0","PLACEBO"
"3694",0.603048033855885,"1","P024","0-back",1,"1","PLACEBO"
"3695",0.575555951585557,"0","P024","0-back",1,"0","PLACEBO"
"3696",0.618491919609369,"0","P024","0-back",1,"0","PLACEBO"
"3697",0.692296065037226,"0","P024","0-back",1,"0","PLACEBO"
"3698",0.637153281561041,"0","P024","0-back",1,"0","PLACEBO"
"3699",0.626381811944157,"0","P024","0-back",1,"0","PLACEBO"
"3700",0.482244787581294,"0","P024","0-back",1,"0","PLACEBO"
"3701",0.433465422473091,"0","P024","0-back",1,"0","PLACEBO"
"3702",0.685143284212245,"1","P024","0-back",1,"1","PLACEBO"
"3703",0.409116483213438,"1","P024","0-back",1,"1","PLACEBO"
"3704",NA,NA,"P024","2-back",0,"0","PLACEBO"
"3705",1.60602416046095,"0","P024","2-back",1,"0","PLACEBO"
"3706",1.05759702269279,"0","P024","2-back",1,"0","PLACEBO"
"3707",NA,NA,"P024","2-back",0,"0","PLACEBO"
"3708",1.38269678933284,"0","P024","2-back",1,"0","PLACEBO"
"3709",1.11978901815746,"1","P024","2-back",1,"1","PLACEBO"
"3710",1.3231425334161,"1","P024","2-back",1,"1","PLACEBO"
"3711",0.778234869856533,"0","P024","2-back",1,"0","PLACEBO"
"3712",1.21137185782936,"1","P024","2-back",0,"0","PLACEBO"
"3713",0.818842249740555,"1","P024","2-back",1,"1","PLACEBO"
"3714",0.753880643296725,"0","P024","1-back",1,"0","PLACEBO"
"3715",1.03590355098277,"1","P024","1-back",1,"1","PLACEBO"
"3716",0.714663511706021,"0","P024","1-back",1,"0","PLACEBO"
"3717",0.536000121916004,"0","P024","1-back",1,"0","PLACEBO"
"3718",0.587332318795234,"0","P024","1-back",1,"0","PLACEBO"
"3719",0.43020751399672,"0","P024","1-back",1,"0","PLACEBO"
"3720",1.291386712026,"0","P024","1-back",1,"0","PLACEBO"
"3721",1.39657905614149,"0","P024","1-back",1,"0","PLACEBO"
"3722",0.742472209803964,"1","P024","1-back",1,"1","PLACEBO"
"3723",0.812197982551879,"0","P024","1-back",1,"0","PLACEBO"
"3724",NA,NA,"P024","3-back",0,"0","PLACEBO"
"3725",1.105967088748,"0","P024","2-back",1,"0","PLACEBO"
"3726",1.08683826747074,"0","P024","0-back",1,"0","PLACEBO"
"3727",0.541174831341777,"0","P024","0-back",1,"0","PLACEBO"
"3728",0.259498086154053,"0","P024","0-back",1,"0","PLACEBO"
"3729",0.40043100807452,"1","P024","0-back",1,"1","PLACEBO"
"3730",0.32676028916103,"0","P024","0-back",1,"0","PLACEBO"
"3731",0.291495568155369,"0","P024","0-back",1,"0","PLACEBO"
"3732",0.255175253707421,"0","P024","0-back",0,"1","PLACEBO"
"3733",0.398111750459066,"0","P024","0-back",1,"0","PLACEBO"
"3734",0.363755511618365,"0","P024","0-back",1,"0","PLACEBO"
"3735",0.384936737478711,"1","P024","0-back",1,"1","PLACEBO"
"3736",NA,NA,"P024","1-back",0,"0","PLACEBO"
"3737",0.355206573171017,"0","P024","1-back",1,"0","PLACEBO"
"3738",0.577795588713343,"0","P024","1-back",1,"0","PLACEBO"
"3739",0.420494748002966,"1","P024","1-back",1,"1","PLACEBO"
"3740",0.356413321129367,"0","P024","1-back",1,"0","PLACEBO"
"3741",0.412471118135727,"0","P024","1-back",1,"0","PLACEBO"
"3742",0.415019284639129,"0","P024","1-back",1,"0","PLACEBO"
"3743",0.475673298493348,"0","P024","1-back",1,"0","PLACEBO"
"3744",0.417477256065467,"0","P024","1-back",1,"0","PLACEBO"
"3745",0.540692132159165,"1","P024","1-back",1,"1","PLACEBO"
"3746",NA,NA,"P024","2-back",0,"0","PLACEBO"
"3747",1.1205507000559,"0","P024","2-back",1,"0","PLACEBO"
"3748",1.05794194111513,"0","P024","2-back",1,"0","PLACEBO"
"3749",0.579904287467798,"1","P024","2-back",1,"1","PLACEBO"
"3750",0.498746754918102,"0","P024","2-back",1,"0","PLACEBO"
"3751",NA,NA,"P024","2-back",0,"0","PLACEBO"
"3752",0.922417302776012,"0","P024","2-back",1,"0","PLACEBO"
"3753",0.835775287356228,"0","P024","2-back",1,"0","PLACEBO"
"3754",0.768210464309959,"0","P024","2-back",1,"0","PLACEBO"
"3755",0.764718359645485,"1","P024","2-back",1,"1","PLACEBO"
"3756",NA,NA,"P024","3-back",0,"0","PLACEBO"
"3757",NA,NA,"P024","3-back",0,"0","PLACEBO"
"3758",1.4246032893825,"0","P024","3-back",1,"0","PLACEBO"
"3759",1.88893191297757,"1","P024","3-back",1,"1","PLACEBO"
"3760",1.01967621210497,"0","P024","3-back",1,"0","PLACEBO"
"3761",1.24035215891126,"0","P024","3-back",1,"0","PLACEBO"
"3762",1.13176163742173,"1","P024","3-back",0,"0","PLACEBO"
"3763",1.68060273950687,"0","P024","3-back",1,"0","PLACEBO"
"3764",1.12843654915923,"1","P024","2-back",1,"1","PLACEBO"
"3765",1.12540786059617,"1","P024","2-back",1,"1","PLACEBO"
"3766",NA,NA,"P024","3-back",0,"0","PLACEBO"
"3767",1.06579326728024,"0","P024","3-back",1,"0","PLACEBO"
"3768",1.56929890120591,"0","P024","3-back",1,"0","PLACEBO"
"3769",1.23605545193277,"0","P024","3-back",1,"0","PLACEBO"
"3770",1.03832015707667,"0","P024","3-back",1,"0","PLACEBO"
"3771",1.62350178974884,"0","P024","3-back",1,"0","PLACEBO"
"3772",NA,NA,"P024","3-back",0,"0","PLACEBO"
"3773",0.390334446467023,"0","P024","3-back",0,"1","PLACEBO"
"3774",1.53922444050477,"0","P024","3-back",1,"0","PLACEBO"
"3775",NA,NA,"P024","3-back",0,"1","PLACEBO"
"3776",0.67222454966759,"1","P024","0-back",1,"1","PLACEBO"
"3777",0.575487838748813,"0","P024","0-back",1,"0","PLACEBO"
"3778",0.455933949833707,"0","P024","0-back",1,"0","PLACEBO"
"3779",0.939968021179084,"0","P024","0-back",1,"0","PLACEBO"
"3780",0.378347209378262,"0","P024","0-back",1,"0","PLACEBO"
"3781",0.35257692007508,"0","P024","0-back",1,"0","PLACEBO"
"3782",0.369452108436235,"0","P024","0-back",1,"0","PLACEBO"
"3783",0.452091639446735,"1","P024","0-back",1,"1","PLACEBO"
"3784",0.466905092693196,"0","P024","0-back",1,"0","PLACEBO"
"3785",0.471180650481983,"0","P024","0-back",1,"0","PLACEBO"
"3786",0.435489835483168,"0","P024","0-back",1,"0","PLACEBO"
"3787",NA,NA,"P024","3-back",0,"0","PLACEBO"
"3788",0.602119646573556,"0","P024","3-back",1,"0","PLACEBO"
"3789",0.588187305944302,"0","P024","1-back",1,"0","PLACEBO"
"3790",0.673186837862886,"0","P024","1-back",1,"0","PLACEBO"
"3791",0.631927876282134,"1","P024","1-back",1,"1","PLACEBO"
"3792",0.46920693332504,"1","P024","1-back",1,"1","PLACEBO"
"3793",0.648355510438705,"0","P024","1-back",1,"0","PLACEBO"
"3794",0.766673104728397,"0","P024","1-back",1,"0","PLACEBO"
"3795",0.698928824574978,"1","P024","1-back",1,"1","PLACEBO"
"3796",0.832047431416868,"0","P024","3-back",1,"0","PLACEBO"
"3797",0.838938957524078,"0","P024","3-back",1,"0","PLACEBO"
"3798",1.46285346751756,"0","P024","3-back",1,"0","PLACEBO"
"3799",1.86558507215159,"0","P024","3-back",0,"1","PLACEBO"
"3800",1.40911866033639,"0","P024","3-back",1,"0","PLACEBO"
"3801",1.54421720467872,"0","P024","3-back",1,"0","PLACEBO"
"3802",0.995990673207416,"1","P024","3-back",1,"1","PLACEBO"
"3803",1.46058552779505,"1","P024","3-back",1,"1","PLACEBO"
"3804",NA,NA,"P024","3-back",0,"0","PLACEBO"
"3805",0.348379738701624,"0","P024","3-back",1,"0","PLACEBO"
"3806",0.206928661602433,"0","P024","3-back",0,"1","PLACEBO"
"3807",NA,NA,"P024","1-back",0,"0","PLACEBO"
"3808",0.582645284834143,"1","P024","1-back",1,"1","PLACEBO"
"3809",0.928638586137822,"0","P024","1-back",1,"0","PLACEBO"
"3810",0.989747929634177,"0","P024","1-back",1,"0","PLACEBO"
"3811",1.02530749524158,"0","P024","1-back",1,"0","PLACEBO"
"3812",0.747905685802834,"0","P024","1-back",1,"0","PLACEBO"
"3813",0.994257061574899,"0","P024","1-back",1,"0","PLACEBO"
"3814",0.745099374762503,"1","P024","1-back",1,"1","PLACEBO"
"3815",0.869242016102362,"0","P024","1-back",1,"0","PLACEBO"
"3816",0.817252328197355,"1","P024","1-back",1,"1","PLACEBO"
"3817",0.723951116757235,"0","P024","0-back",1,"0","PLACEBO"
"3818",0.610047172023769,"0","P024","0-back",1,"0","PLACEBO"
"3819",0.809826785014593,"0","P024","0-back",1,"0","PLACEBO"
"3820",0.731094567050604,"0","P024","0-back",1,"0","PLACEBO"
"3821",0.676971921027871,"0","P024","0-back",1,"0","PLACEBO"
"3822",0.459890092628484,"0","P024","0-back",1,"0","PLACEBO"
"3823",0.552956796866056,"1","P024","0-back",1,"1","PLACEBO"
"3824",0.490550510334288,"1","P024","0-back",1,"1","PLACEBO"
"3825",0.244924427410297,"0","P024","2-back",1,"0","PLACEBO"
"3826",0.750752118106902,"1","P024","2-back",1,"1","PLACEBO"
"3827",0.973873595641635,"0","P024","2-back",1,"0","PLACEBO"
"3828",0.911425632755709,"0","P024","2-back",1,"0","PLACEBO"
"3829",0.917885777573247,"0","P024","3-back",1,"0","PLACEBO"
"3830",1.28843453376612,"0","P024","3-back",1,"0","PLACEBO"
"3831",1.21303580153835,"1","P024","3-back",1,"1","PLACEBO"
"3832",1.00462140926174,"0","P024","3-back",1,"0","PLACEBO"
"3833",1.757677234109,"0","P024","3-back",0,"1","PLACEBO"
"3834",1.47013407654231,"0","P024","3-back",1,"0","PLACEBO"
"3835",1.46985695993499,"1","P024","3-back",1,"1","PLACEBO"
"3836",1.20175675133578,"0","P024","3-back",1,"0","PLACEBO"
"3837",NA,NA,"P024","2-back",0,"0","PLACEBO"
"3838",0.922552595395246,"0","P024","2-back",1,"0","PLACEBO"
"3839",0.845625212074083,"0","P024","2-back",1,"0","PLACEBO"
"3840",0.850203389905801,"0","P024","2-back",1,"0","PLACEBO"
"3841",0.81078550048187,"1","P026","1-back",1,"1","PLACEBO"
"3842",0.664615280300495,"0","P026","1-back",1,"0","PLACEBO"
"3843",0.644056526074564,"0","P026","1-back",1,"0","PLACEBO"
"3844",0.597095878856635,"1","P026","1-back",1,"1","PLACEBO"
"3845",0.854527709423564,"1","P026","1-back",1,"1","PLACEBO"
"3846",0.673467229655216,"0","P026","1-back",1,"0","PLACEBO"
"3847",0.841397986578158,"0","P026","1-back",1,"0","PLACEBO"
"3848",0.786195611877702,"0","P026","1-back",1,"0","PLACEBO"
"3849",0.918102751162223,"0","P026","1-back",1,"0","PLACEBO"
"3850",0.972260097585604,"0","P026","1-back",1,"0","PLACEBO"
"3851",0.729249035215616,"1","P026","1-back",1,"1","PLACEBO"
"3852",0.53928933100724,"0","P026","1-back",1,"0","PLACEBO"
"3853",0.755217054862442,"1","P026","1-back",1,"1","PLACEBO"
"3854",0.909852937153119,"0","P026","0-back",1,"0","PLACEBO"
"3855",0.794056339464078,"0","P026","0-back",1,"0","PLACEBO"
"3856",0.646582633124126,"0","P026","0-back",1,"0","PLACEBO"
"3857",0.658662662384813,"0","P026","0-back",1,"0","PLACEBO"
"3858",0.618974292303392,"0","P026","0-back",1,"0","PLACEBO"
"3859",0.762857891082604,"0","P026","0-back",1,"0","PLACEBO"
"3860",0.749686180495701,"1","P026","0-back",1,"1","PLACEBO"
"3861",0.719514099173466,"1","P026","0-back",1,"1","PLACEBO"
"3862",0.40180839655477,"0","P026","0-back",1,"0","PLACEBO"
"3863",0.494785433302241,"0","P026","0-back",1,"0","PLACEBO"
"3864",0.774218841361289,"0","P026","3-back",1,"0","PLACEBO"
"3865",1.02732873355126,"0","P026","3-back",1,"0","PLACEBO"
"3866",0.735663518309593,"0","P026","3-back",1,"0","PLACEBO"
"3867",0.84528729568774,"0","P026","3-back",1,"0","PLACEBO"
"3868",1.21375058160993,"0","P026","3-back",0,"1","PLACEBO"
"3869",0.494442377887026,"0","P026","1-back",1,"0","PLACEBO"
"3870",0.676870414004952,"0","P026","1-back",1,"0","PLACEBO"
"3871",0.7628152813013,"1","P026","1-back",1,"1","PLACEBO"
"3872",0.828230630275357,"0","P026","3-back",1,"0","PLACEBO"
"3873",0.836237226394587,"0","P026","3-back",1,"0","PLACEBO"
"3874",1.00811389812952,"0","P026","3-back",1,"0","PLACEBO"
"3875",0.864165296101419,"1","P026","3-back",1,"1","PLACEBO"
"3876",0.755344884211809,"0","P026","3-back",1,"0","PLACEBO"
"3877",0.97407707829916,"0","P026","3-back",1,"0","PLACEBO"
"3878",1.0103743938198,"1","P026","3-back",1,"1","PLACEBO"
"3879",0.824957452419767,"1","P026","3-back",1,"1","PLACEBO"
"3880",0.670449088462192,"0","P026","3-back",1,"0","PLACEBO"
"3881",0.96065437431389,"0","P026","3-back",1,"0","PLACEBO"
"3882",1.38476977031678,"0","P026","3-back",1,"0","PLACEBO"
"3883",1.74408408247837,"0","P026","3-back",0,"1","PLACEBO"
"3884",0.90263633264658,"0","P026","1-back",1,"0","PLACEBO"
"3885",0.71402521255186,"0","P026","0-back",1,"0","PLACEBO"
"3886",0.653937330649569,"0","P026","0-back",1,"0","PLACEBO"
"3887",0.701409606297602,"0","P026","0-back",1,"0","PLACEBO"
"3888",0.555384010569469,"1","P026","0-back",1,"1","PLACEBO"
"3889",0.456634436668537,"0","P026","0-back",1,"0","PLACEBO"
"3890",0.496518438529165,"0","P026","0-back",1,"0","PLACEBO"
"3891",0.621999275943381,"1","P026","0-back",1,"1","PLACEBO"
"3892",0.530770795439821,"0","P026","0-back",1,"0","PLACEBO"
"3893",0.535320400695127,"0","P026","0-back",1,"0","PLACEBO"
"3894",0.439903409529506,"1","P026","0-back",1,"1","PLACEBO"
"3895",1.23764813897833,"0","P026","1-back",1,"0","PLACEBO"
"3896",1.20771492126369,"0","P026","1-back",1,"0","PLACEBO"
"3897",1.10555905280671,"0","P026","1-back",1,"0","PLACEBO"
"3898",1.43093016225248,"0","P026","1-back",0,"1","PLACEBO"
"3899",1.28557357123645,"0","P026","1-back",1,"0","PLACEBO"
"3900",1.15149924235629,"1","P026","1-back",0,"0","PLACEBO"
"3901",1.2039630831332,"0","P026","1-back",1,"0","PLACEBO"
"3902",1.11805087297216,"0","P026","1-back",1,"0","PLACEBO"
"3903",1.26125924663393,"0","P026","1-back",1,"0","PLACEBO"
"3904",0.791202728021744,"1","P026","1-back",1,"1","PLACEBO"
"3905",0.616528428499805,"0","P026","2-back",1,"0","PLACEBO"
"3906",1.03419388509246,"0","P026","2-back",1,"0","PLACEBO"
"3907",1.05946273105837,"0","P026","2-back",1,"0","PLACEBO"
"3908",0.87003767078204,"1","P026","2-back",1,"1","PLACEBO"
"3909",0.52278752584607,"0","P026","2-back",1,"0","PLACEBO"
"3910",0.919127563118309,"0","P026","2-back",1,"0","PLACEBO"
"3911",1.23716045911533,"0","P026","2-back",1,"0","PLACEBO"
"3912",0.928983797086403,"0","P026","2-back",1,"0","PLACEBO"
"3913",0.890597980109305,"0","P026","2-back",1,"0","PLACEBO"
"3914",0.693359467333721,"1","P026","2-back",1,"1","PLACEBO"
"3915",0.862854345450614,"0","P026","3-back",1,"0","PLACEBO"
"3916",1.07813670213909,"0","P026","3-back",1,"0","PLACEBO"
"3917",0.937931229675087,"0","P026","3-back",1,"0","PLACEBO"
"3918",0.848114159387478,"1","P026","3-back",1,"1","PLACEBO"
"3919",0.935253966754317,"0","P026","3-back",1,"0","PLACEBO"
"3920",0.978719989649107,"0","P026","3-back",1,"0","PLACEBO"
"3921",0.965470835002634,"0","P026","3-back",1,"0","PLACEBO"
"3922",1.16799607118992,"0","P026","3-back",1,"0","PLACEBO"
"3923",0.762985098393983,"1","P026","2-back",1,"1","PLACEBO"
"3924",1.10783883175827,"1","P026","2-back",1,"1","PLACEBO"
"3925",0.886956865211687,"0","P026","3-back",1,"0","PLACEBO"
"3926",0.781209334090818,"0","P026","3-back",1,"0","PLACEBO"
"3927",0.8928454129491,"0","P026","3-back",1,"0","PLACEBO"
"3928",1.01214098924174,"0","P026","3-back",1,"0","PLACEBO"
"3929",0.894079230558418,"0","P026","3-back",1,"0","PLACEBO"
"3930",1.03915652533033,"0","P026","3-back",1,"0","PLACEBO"
"3931",1.45172031559923,"1","P026","3-back",0,"0","PLACEBO"
"3932",0.724776251980074,"0","P026","3-back",0,"1","PLACEBO"
"3933",0.720759113515669,"0","P026","3-back",1,"0","PLACEBO"
"3934",1.04571376675449,"0","P026","3-back",0,"1","PLACEBO"
"3935",0.743736050739244,"1","P026","0-back",1,"1","PLACEBO"
"3936",0.526464719099749,"0","P026","0-back",1,"0","PLACEBO"
"3937",0.508984444004454,"0","P026","0-back",1,"0","PLACEBO"
"3938",0.527894479513634,"0","P026","0-back",1,"0","PLACEBO"
"3939",0.527855290951265,"0","P026","0-back",1,"0","PLACEBO"
"3940",0.657234457070444,"0","P026","0-back",1,"0","PLACEBO"
"3941",0.75592400405003,"0","P026","0-back",1,"0","PLACEBO"
"3942",0.617774064885452,"1","P026","0-back",1,"1","PLACEBO"
"3943",0.528367541421176,"0","P026","0-back",1,"0","PLACEBO"
"3944",0.545364801957476,"1","P026","0-back",1,"1","PLACEBO"
"3945",0.772237019878958,"0","P026","2-back",1,"0","PLACEBO"
"3946",0.992747006119316,"0","P026","2-back",1,"0","PLACEBO"
