subj_idx,param,rhat
P029,v(3-back),1.0019540006387235
P029,t(0-back),1.0155604293593192
P029,t(1-back),1.0204593614031956
P029,t(2-back),1.0065749302076223
P029,t(3-back),1.004139825981687
P029,st(0-back),1.0072468517448148
P029,st(1-back),1.0122388832413902
P029,st(2-back),1.0046731570832423
P029,st(3-back),1.0033960374659001
P030,a(0-back),1.0032601555065046
P030,a(1-back),1.0028015111531112
P030,a(2-back),1.0027124996439896
P030,a(3-back),1.0068405706081824
P030,v(0-back),1.0014759414131742
P030,v(1-back),1.0013421135607092
P030,v(2-back),1.0008360306876463
P030,v(3-back),1.0025168398567892
P030,t(0-back),1.0038644350197135
P030,t(1-back),1.0040784765025672
P030,t(2-back),1.0039984786553209
P030,t(3-back),1.0057243290093103
P030,st(0-back),1.002466144656306
P030,st(1-back),1.0016274651650907
P030,st(2-back),1.0025342920953713
P030,st(3-back),1.0057226017094667
P031,a(0-back),1.004837256900994
P031,a(1-back),1.014777727389381
P031,a(2-back),1.0038551277438115
P031,a(3-back),1.0021879519362464
P031,v(0-back),1.0031832908277625
P031,v(1-back),1.002744311753065
P031,v(2-back),1.0037247366028554
P031,v(3-back),1.0032134544564097
P031,t(0-back),1.004747311571307
P031,t(1-back),1.0155568790002507
P031,t(2-back),1.0050294929979866
P031,t(3-back),1.00360494117689
P031,st(0-back),1.000858972476284
P031,st(1-back),1.0047308284750618
P031,st(2-back),1.004628208756076
P031,st(3-back),1.0029467554094147
P032,a(0-back),1.0086932601899308
P032,a(1-back),1.0074405348803896
P032,a(2-back),1.0063169588475713
P032,a(3-back),1.0048559860839523
P032,v(0-back),1.001636233230463
P032,v(1-back),1.0025540182742914
P032,v(2-back),1.0027230459597798
P032,v(3-back),1.0015805534565765
P032,t(0-back),1.0076987546590992
P032,t(1-back),1.0064254473286687
P032,t(2-back),1.0061837435252496
P032,t(3-back),1.0059012104141456
P032,st(0-back),1.0027126238985238
P032,st(1-back),1.0010509081360786
P032,st(2-back),1.004816721924566
P032,st(3-back),1.0050521680695683
P033,a(0-back),1.0175748714708743
P033,a(1-back),1.0068097784317258
